index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey
1196,s__1655,toy,toy,2,otherprop,n03964744,plaything.n.01
1197,s__1656,toy,toy,2,otherprop,n03964744,plaything.n.01
1198,s__1657,toy,toy,2,otherprop,n03964744,plaything.n.01
1199,s__1658,toy,toy,2,otherprop,n03964744,plaything.n.01
1200,s__1659,toy,toy,2,otherprop,n03964744,plaything.n.01
1201,s__1660,cup,kitchenware,2,otherprop,n03797390,mug.n.04
1202,s__1661,toy,toy,2,otherprop,n03964744,plaything.n.01
1203,s__1662,toy,toy,2,otherprop,n03964744,plaything.n.01
1204,s__1663,toy,toy,2,otherprop,n03964744,plaything.n.01
1205,s__1664,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1206,s__1665,armchair,chair,2,chair,n02738535,armchair.n.01
1207,s__1666,armchair,chair,2,chair,n02738535,armchair.n.01
1208,s__1667,dining_table,table,2,table,n04379243,table.n.02
1209,s__1668,armchair,chair,2,chair,n02738535,armchair.n.01
1210,s__1669,coffee_table,table,2,table,n03063968,coffee_table.n.01
1211,s__1670,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1212,s__1671,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1213,s__1672,sofa,sofa,2,sofa,n04256520,sofa.n.01
1214,s__1673,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1215,s__1674,sofa,sofa,2,sofa,n04256520,sofa.n.01
1216,s__1675,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
1217,s__1676,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1218,s__1677,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1219,s__1678,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1220,s__1679,chair,chair,2,chair,n03001627,chair.n.01
1221,s__1680,toilet,toilet,2,toilet,n04446276,toilet.n.01
1222,s__1681,toilet,toilet,2,toilet,n04446276,toilet.n.01
1223,s__1682,toilet,toilet,2,otherprop,n04446276,toilet.n.01
1224,s__1683,stand,stand,2,night_stand,n04301000,stand.n.04
1225,s__1684,toilet,toilet,2,toilet,n04446276,toilet.n.01
1226,s__1685,sink,sink,2,sink,n04223580,sink.n.01
1227,s__1686,sink,sink,2,sink,n04223580,sink.n.01
1228,s__1687,mirror,mirror,2,mirror,n03773035,mirror.n.01
1229,s__1688,mirror,mirror,2,otherprop,n03773035,mirror.n.01
1230,s__1689,sink,sink,2,sink,n04223580,sink.n.01
1231,s__1690,sink,sink,2,sink,n04223580,sink.n.01
1232,s__1691,sink,sink,2,sink,n04223580,sink.n.01
1233,s__1692,sink,sink,2,sink,n04223580,sink.n.01
1234,s__1693,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01
1235,s__1694,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01
1236,s__1695,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01
1237,s__1696,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01
1238,s__1697,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01
1239,s__1698,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1240,s__1699,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1241,s__1700,armchair,chair,2,chair,n02738535,armchair.n.01
1242,s__1701,chair,chair,2,chair,n03001627,chair.n.01
1243,s__1702,dining_table,table,2,table,n04379243,table.n.02
1244,s__1703,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1245,s__1704,double_bed,bed,2,bed,n03225988,double_bed.n.01
1246,s__1705,chair,chair,2,chair,n03001627,chair.n.01
1247,s__1706,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1248,s__1707,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1249,s__1708,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1250,s__1709,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
1251,s__1710,chair,chair,2,chair,n03001627,chair.n.01
1252,s__1711,chair,chair,2,chair,n03001627,chair.n.01
1253,s__1712,chair,chair,2,chair,n03001627,chair.n.01
1254,s__1713,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1255,s__1714,double_bed,bed,2,bed,n03225988,double_bed.n.01
1256,s__1715,chair,chair,2,chair,n03001627,chair.n.01
1257,s__1716,dining_table,table,2,table,n04379243,table.n.02
1258,s__1717,chair,chair,2,chair,n03001627,chair.n.01
1259,s__1718,dining_table,table,2,table,n04379243,table.n.02
1260,s__1719,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
1261,s__1720,coffee_table,table,2,table,n03063968,coffee_table.n.01
1262,s__1721,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1263,s__1722,car,vehicle,2,otherprop,n02958343,car.n.01
1264,s__1723,car,vehicle,2,otherprop,n02958343,car.n.01
1265,s__1724,car,vehicle,2,otherprop,n02958343,car.n.01
1266,s__1725,car,vehicle,2,otherprop,n02958343,car.n.01
1267,s__1726,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1268,s__1727,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1269,s__1728,stand,stand,2,night_stand,n04301000,stand.n.04
1270,s__1730,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1271,s__1732,dresser,dresser,2,cabinet,n03015254,chest_of_drawers.n.01
1272,s__1735,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1273,s__1736,stand,stand,2,night_stand,n04301000,stand.n.04
1274,s__1737,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1275,s__1738,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1276,s__1739,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
1277,s__1741,dining_table,table,2,table,n04379243,table.n.02
1278,s__1742,game_table,recreation,2,table,n04379243,table.n.02
1279,s__1743,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1280,s__1744,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1281,s__1745,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1282,s__1746,office_chair,chair,2,chair,n04373704,swivel_chair.n.01
1283,s__1747,office_chair,chair,2,chair,n04373704,swivel_chair.n.01
1284,s__1748,chair,chair,2,chair,n03001627,chair.n.01
1285,s__1749,sofa,sofa,2,sofa,n04256520,sofa.n.01
1286,s__1750,sofa,sofa,2,sofa,n04256520,sofa.n.01
1287,s__1751,sofa,sofa,2,sofa,n04256520,sofa.n.01
1288,s__1752,bicycle,vehicle,2,otherprop,n02834778,bicycle.n.01
1289,s__1753,bicycle,vehicle,2,otherprop,n02834778,bicycle.n.01
1290,s__1760,sofa,sofa,2,sofa,n04256520,sofa.n.01
1291,s__1761,chair,chair,2,chair,n03001627,chair.n.01
1292,s__1762,door,door,2,door,n03221720,door.n.01
1293,s__1763,door,door,2,door,n03221720,door.n.01
1294,s__1764,door,door,2,door,n03221720,door.n.01
1295,s__1765,door,door,2,door,n03221720,door.n.01
1296,s__1766,door,door,2,door,n03221720,door.n.01
1297,s__1767,door,door,2,door,n03221720,door.n.01
1298,s__1768,door,door,2,door,n03221720,door.n.01
1299,s__1769,door,door,2,door,n03221720,door.n.01
1300,s__1770,door,door,2,door,n03221720,door.n.01
1301,s__1771,door,door,2,door,n03221720,door.n.01
1302,s__1772,door,door,2,door,n03221720,door.n.01
1303,s__1773,door,door,2,door,n03221720,door.n.01
1304,s__1774,double_bed,bed,2,bed,n03225988,double_bed.n.01
1305,s__1775,double_bed,bed,2,bed,n03225988,double_bed.n.01
1306,s__1776,double_bed,bed,2,bed,n03225988,double_bed.n.01
1307,s__1777,double_bed,bed,2,bed,n03225988,double_bed.n.01
1308,s__1778,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1309,s__1779,person,person,2,person,n05217688,person.n.02
1310,s__1780,person,person,2,person,n05217688,person.n.02
1311,s__1781,person,person,2,person,n05217688,person.n.02
1312,s__1782,person,person,2,person,n05217688,person.n.02
1313,s__1783,person,person,2,person,n05217688,person.n.02
1314,s__1784,person,person,2,person,n05217688,person.n.02
1315,s__1785,person,person,2,person,n05217688,person.n.02
1316,s__1786,person,person,2,person,n05217688,person.n.02
1317,s__1787,person,person,2,person,n05217688,person.n.02
1318,s__1788,person,person,2,person,n05217688,person.n.02
1319,s__1789,stand,stand,2,night_stand,n04301000,stand.n.04
1320,s__1790,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1321,s__1791,double_bed,bed,2,bed,n03225988,double_bed.n.01
1322,s__1792,double_bed,bed,2,bed,n03225988,double_bed.n.01
1323,s__1793,vase,vase,2,otherprop,n04522168,vase.n.01
1324,s__1794,vase,vase,2,otherprop,n04522168,vase.n.01
1325,s__1795,vase,vase,2,otherprop,n04522168,vase.n.01
1326,s__1796,vase,vase,2,otherprop,n04522168,vase.n.01
1327,s__1797,vase,vase,2,otherprop,n04522168,vase.n.01
1328,s__1798,vase,vase,2,otherprop,n04522168,vase.n.01
1329,s__1799,vase,vase,2,otherprop,n04522168,vase.n.01
1330,s__1800,vase,vase,2,otherprop,n04522168,vase.n.01
1331,s__1801,vase,vase,2,otherprop,n04522168,vase.n.01
1332,s__1802,vase,vase,2,otherprop,n04522168,vase.n.01
1333,s__1803,vase,vase,2,otherprop,n04522168,vase.n.01
1334,s__1804,vase,vase,2,otherprop,n04522168,vase.n.01
1335,s__1805,vase,vase,2,otherprop,n04522168,vase.n.01
1336,s__1806,vase,vase,2,otherprop,n04522168,vase.n.01
1337,s__1807,vase,vase,2,otherprop,n04522168,vase.n.01
1338,s__1808,vase,vase,2,otherprop,n04522168,vase.n.01
1339,s__1809,vase,vase,2,otherprop,n04522168,vase.n.01
1340,s__1810,vase,vase,2,otherprop,n04522168,vase.n.01
1341,s__1811,vase,vase,2,otherprop,n04522168,vase.n.01
1342,s__1812,vase,vase,2,otherprop,n04522168,vase.n.01
1343,s__1813,magazines,magazines,2,otherprop,-,-
1344,s__1814,cellphone,household_appliance,2,otherprop,n02992529,cellular_telephone.n.01
1345,s__1815,camera,household_appliance,2,otherprop,n02942699,camera.n.01
1346,s__1816,ipad,household_appliance,2,otherprop,n03528263,home_appliance.n.01
1347,s__1817,tripod,tripod,2,otherprop,n04485082,tripod.n.01
1348,s__1818,toy,toy,2,otherprop,n03964744,plaything.n.01
1349,s__1819,telephone,household_appliance,2,otherprop,n04401088,telephone.n.01
1350,s__1820,stationary_container,household_appliance,2,otherprop,n03528263,home_appliance.n.01
1351,s__1821,headphones_on_stand,household_appliance,2,otherprop,n03528263,home_appliance.n.01
1352,s__1822,helmet,household_appliance,2,otherprop,n03513137,helmet.n.02
1353,s__1823,shoes,shoes,2,picture,n04199027,shoe.n.01
1354,s__1824,cup,kitchenware,2,otherprop,n03797390,mug.n.04
1355,s__1825,food_tray,kitchenware,2,otherprop,n04476259,tray.n.01
1356,s__1826,jug,kitchenware,2,otherprop,n03603722,jug.n.01
1357,s__1827,containers,kitchenware,2,otherprop,n03094503,container.n.01
1358,s__1828,utensil_holder,kitchenware,2,otherprop,n03525454,holder.n.01
1359,s__1829,spoon,kitchenware,2,otherprop,n04284002,spoon.n.01
1360,s__1830,knife,kitchenware,2,otherprop,n03624134,knife.n.02
1361,s__1831,fork,kitchenware,2,otherprop,n03384167,fork.n.04
1362,s__1832,teapot,kitchenware,2,otherprop,n04398044,teapot.n.01
1363,s__1833,cup,kitchenware,2,otherprop,n03797390,mug.n.04
1364,s__1834,jug,kitchenware,2,otherprop,n03603722,jug.n.01
1365,s__1835,container,kitchenware,2,otherprop,n03094503,container.n.01
1366,s__1836,fruit_bowl,kitchenware,2,otherprop,n02880940,bowl.n.03
1367,s__1837,coffee_table,table,2,table,n03063968,coffee_table.n.01
1368,s__1838,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1369,s__1839,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1370,s__1840,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1371,s__1841,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1372,s__1842,double_bed,bed,2,bed,n03225988,double_bed.n.01
1373,s__1843,double_bed,bed,2,bed,n03225988,double_bed.n.01
1374,s__1844,bread,kitchenware,2,otherprop,n07679356,bread.n.01
1375,s__1845,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1376,s__1846,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1377,s__1847,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1378,s__1848,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1379,s__1849,mortar_and_pestle,kitchenware,2,otherprop,-,-
1380,s__1850,food,kitchenware,2,otherprop,n00021265,food.n.01
1381,s__1851,place_setting,kitchenware,2,otherprop,n03953743,place_setting.n.01
1382,s__1852,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1383,s__1853,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1384,s__1854,armchair,chair,2,chair,n02738535,armchair.n.01
1385,s__1855,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1386,s__1856,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1387,s__1857,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1388,s__1858,toy,toy,2,otherprop,n03964744,plaything.n.01
1389,s__1859,toy,toy,2,otherprop,n03964744,plaything.n.01
1390,s__1860,candle,candle,2,lamp,n02948072,candle.n.01
1391,s__1861,candle,candle,2,lamp,n02948072,candle.n.01
1392,s__1862,candle,candle,2,lamp,n02948072,candle.n.01
1393,s__1863,stand,stand,2,night_stand,n04301000,stand.n.04
1394,s__1864,candle,candle,2,lamp,n02948072,candle.n.01
1395,s__1865,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1396,s__1866,trinket,trinket,2,otherprop,n02787435,bangle.n.02
1397,s__1867,toy,toy,2,otherprop,n03964744,plaything.n.01
1398,s__1868,toy,toy,2,otherprop,n03964744,plaything.n.01
1399,s__1869,toy,toy,2,otherprop,n03964744,plaything.n.01
1400,s__1870,toy,toy,2,otherprop,n03964744,plaything.n.01
1401,s__1871,dining_table,table,2,table,n04379243,table.n.02
1402,s__1872,coffee_table,table,2,table,n03063968,coffee_table.n.01
1403,s__1873,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1404,s__1874,dining_table,table,2,table,n04379243,table.n.02
1405,s__1875,mirror,mirror,2,mirror,n03773035,mirror.n.01
1406,s__1876,armchair,chair,2,chair,n02738535,armchair.n.01
1407,s__1877,chair,chair,2,chair,n03001627,chair.n.01
1408,s__1878,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
1409,s__1879,sofa,sofa,2,sofa,n04256520,sofa.n.01
1410,s__1880,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1411,s__1881,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1412,s__1882,sofa,sofa,2,sofa,n04256520,sofa.n.01
1413,s__1883,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1414,s__1884,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1415,s__1885,armchair,chair,2,chair,n02738535,armchair.n.01
1416,s__1886,chair,chair,2,chair,n03001627,chair.n.01
1417,s__1887,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1418,s__1888,coffee_table,table,2,table,n03063968,coffee_table.n.01
1419,s__1889,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1420,s__1890,hanger,hanger,2,cabinet,n03490884,hanger.n.02
1421,s__1891,hanger,hanger,2,cabinet,n03490884,hanger.n.02
1422,s__1892,coffee_table,table,2,table,n03063968,coffee_table.n.01
1423,s__1893,dining_table,table,2,table,n04379243,table.n.02
1424,s__1894,coffee_table,table,2,table,n03063968,coffee_table.n.01
1425,s__1895,curtain,curtain,2,curtain,n03151077,curtain.n.01
1426,s__1896,curtain,curtain,2,curtain,n03151077,curtain.n.01
1427,s__1897,curtain,curtain,2,curtain,n03151077,curtain.n.01
1428,s__1898,curtain,curtain,2,curtain,n03151077,curtain.n.01
1429,s__1899,curtain,curtain,2,curtain,n03151077,curtain.n.01
1430,s__1900,curtain,curtain,2,curtain,n03151077,curtain.n.01
1431,s__1901,curtain,curtain,2,curtain,n03151077,curtain.n.01
1432,s__1902,curtain,curtain,2,curtain,n03151077,curtain.n.01
1433,s__1903,curtain,curtain,2,curtain,n03151077,curtain.n.01
1434,s__1904,motorcycle,vehicle,2,otherprop,n03790512,motorcycle.n.01
1435,s__1905,chair,chair,2,chair,n03001627,chair.n.01
1436,s__1906,chair,chair,2,chair,n03001627,chair.n.01
1437,s__1907,table,table,2,table,n04379243,table.n.02
1438,s__1908,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1439,s__1909,chair,chair,2,chair,n03001627,chair.n.01
1440,s__1910,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1441,s__1911,outdoor_spring,outdoor_spring,2,otherprop,n03388043,fountain.n.01
1442,s__1912,table,table,2,table,n04379243,table.n.02
1443,s__1913,outdoor_lamp,outdoor_lamp,2,lamp,n03636649,lamp.n.02
1444,s__1914,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1445,s__1915,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1446,s__1916,coffee_table,table,2,table,n03063968,coffee_table.n.01
1447,s__1917,outdoor_lamp,outdoor_lamp,2,lamp,n03636649,lamp.n.02
1448,s__1918,chair,chair,2,chair,n03001627,chair.n.01
1449,s__1919,coffee_table,table,2,table,n03063968,coffee_table.n.01
1450,s__1920,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1451,s__1921,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1452,s__1922,partition,partition,1,otherstructure,n03894379,partition.n.01
1453,s__1923,wood_board,wood_board,2,otherprop,n15101854,board.n.02
1454,s__1924,shelving,shelving,2,shelves,n04190052,shelf.n.01
1455,s__1925,stand,stand,2,night_stand,n04301000,stand.n.04
1456,s__1926,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1457,s__1927,chair,chair,2,chair,n03001627,chair.n.01
1458,s__1928,dining_table,table,2,table,n04379243,table.n.02
1459,s__1929,dining_table,table,2,table,n04379243,table.n.02
1460,s__1930,hanger,hanger,2,cabinet,n03490884,hanger.n.02
1461,s__1931,chair,chair,2,chair,n03001627,chair.n.01
1462,s__1932,chair,chair,2,chair,n03001627,chair.n.01
1463,s__1933,candle,candle,2,lamp,n02948072,candle.n.01
1464,s__1934,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
1465,s__1935,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1466,s__1936,ladder,household_appliance,2,otherprop,n03632277,ladder.n.01
1467,s__1937,mirror,mirror,2,mirror,n03773035,mirror.n.01
1468,s__1938,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1469,s__1939,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01
1470,s__1940,desk,desk,2,desk,n03179701,desk.n.01
1471,s__1941,stand,stand,2,night_stand,n04301000,stand.n.04
1472,s__1942,sink,sink,2,sink,n04223580,sink.n.01
1473,s__1943,sink,sink,2,sink,n04223580,sink.n.01
1474,s__1944,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02
1475,s__1945,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02
1476,s__1946,sink,sink,2,sink,n04223580,sink.n.01
1477,s__1947,shower,shower,2,shower_curtain,n04208936,shower.n.01
1478,s__1948,shower,shower,2,otherprop,n04208936,shower.n.01
1479,s__1949,cloth,cloth,2,clothes,n03309808,fabric.n.01
1480,s__1950,drinkbar,drinkbar,2,otherprop,n03116530,counter.n.01
1481,s__1951,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1482,s__1952,coffee_table,table,2,table,n03063968,coffee_table.n.01
1483,s__1953,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1484,s__1954,game_table,recreation,2,otherprop,n04379243,table.n.02
1485,s__1955,game_table,recreation,2,otherprop,n04379243,table.n.02
1486,s__1956,slot_machine,household_appliance,2,otherprop,n04243941,slot_machine.n.01
1487,s__1957,person,person,2,person,n05217688,person.n.02
1488,s__1958,person,person,2,person,n05217688,person.n.02
1489,s__1959,person,person,2,person,n05217688,person.n.02
1490,s__1960,person,person,2,person,n05217688,person.n.02
1491,s__1961,person,person,2,person,n05217688,person.n.02
1492,s__1962,person,person,2,person,n05217688,person.n.02
1493,s__1963,toy,toy,2,otherprop,n03964744,plaything.n.01
1494,s__1964,poker_chips,toy,2,otherprop,n03020416,chip.n.06
1495,s__1965,slot_machine_and_chair,household_appliance,2,otherprop,-,-
1496,s__1966,kettle,kitchen_appliance,2,otherprop,n03612814,kettle.n.01
1497,s__1967,cooker,kitchen_appliance,2,otherprop,n03101156,cooker.n.01
1498,s__1968,food_processor,kitchen_appliance,2,otherprop,n03378174,food_processor.n.01
1499,s__1969,toaster,kitchen_appliance,2,otherprop,n04442312,toaster.n.02
1500,s__1970,food_processor,kitchen_appliance,2,otherprop,n03378174,food_processor.n.01
1501,s__1971,coffee_machine,kitchen_appliance,2,otherprop,n03063338,coffee_maker.n.01
1502,s__1972,food_processor,kitchen_appliance,2,otherprop,n03378174,food_processor.n.01
1503,s__1973,refrigerator,kitchen_appliance,2,refridgerator,n04070727,refrigerator.n.01
1504,s__1974,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1505,s__1975,coffee_table,table,2,table,n03063968,coffee_table.n.01
1506,s__1976,double_bed,bed,2,bed,n03225988,double_bed.n.01
1507,s__1977,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1508,s__1978,mirror,mirror,2,mirror,n03773035,mirror.n.01
1509,s__1979,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1510,s__1980,coffee_table,table,2,table,n03063968,coffee_table.n.01
1511,s__1981,coffee_table,table,2,table,n03063968,coffee_table.n.01
1512,s__1982,coffee_table,table,2,table,n03063968,coffee_table.n.01
1513,s__1983,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1514,s__1984,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1515,s__1985,armchair,chair,2,chair,n02738535,armchair.n.01
1516,s__1986,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1517,s__1987,dining_table,table,2,table,n04379243,table.n.02
1518,s__1988,coffee_table,table,2,table,n03063968,coffee_table.n.01
1519,s__1989,coffee_table,table,2,table,n03063968,coffee_table.n.01
1520,s__1990,chair,chair,2,chair,n03001627,chair.n.01
1521,s__1991,armchair,chair,2,chair,n02738535,armchair.n.01
1522,s__1992,coffee_table,table,2,table,n03063968,coffee_table.n.01
1523,s__1993,sofa,sofa,2,sofa,n04256520,sofa.n.01
1524,s__1994,candle,candle,2,lamp,n02948072,candle.n.01
1525,s__1995,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1526,s__1996,single_bed,bed,2,bed,n04222210,single_bed.n.01
1527,s__1997,stand,stand,2,night_stand,n04301000,stand.n.04
1528,s__1998,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1529,s__1999,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1530,s__2000,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1531,s__2001,single_bed,bed,2,bed,n04222210,single_bed.n.01
1532,s__2002,double_bed,bed,2,bed,n03225988,double_bed.n.01
1533,s__2003,chair,chair,2,chair,n03001627,chair.n.01
1534,s__2004,chair,chair,2,chair,n03001627,chair.n.01
1535,s__2005,desk,desk,2,desk,n03179701,desk.n.01
1536,s__2006,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1537,s__2007,mirror,mirror,2,mirror,n03773035,mirror.n.01
1538,s__2008,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1539,s__2009,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1540,s__2010,window,window,2,window,n04587648,window.n.01
1541,s__2011,window,window,2,window,n04587648,window.n.01
1542,s__2012,window,window,2,window,n04587648,window.n.01
1543,s__2013,window,window,2,window,n04587648,window.n.01
1544,s__2014,window,window,2,window,n04587648,window.n.01
1545,s__2015,window,window,2,window,n04587648,window.n.01
1546,s__2016,window,window,2,window,n04587648,window.n.01
1547,s__2017,window,window,2,window,n04587648,window.n.01
1548,s__2019,window,window,2,window,n04587648,window.n.01
1549,s__2020,stand,stand,2,night_stand,n04301000,stand.n.04
1550,s__2021,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1551,s__2022,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01
1552,s__2023,coffee_table,table,2,table,n03063968,coffee_table.n.01
1553,s__2024,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02
1554,s__2025,mirror,mirror,2,mirror,n03773035,mirror.n.01
1555,s__2026,candle,candle,2,lamp,n02948072,candle.n.01
1556,s__2027,coffee_table,table,2,table,n03063968,coffee_table.n.01
1557,s__2028,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1558,s__2029,picture_frame,picture_frame,2,picture,n03931765,picture_frame.n.01
1559,s__2030,chair,chair,2,chair,n03001627,chair.n.01
1560,s__2031,drumset,music,2,otherprop,n03249569,drum.n.01
1561,s__2032,guitar,music,2,otherprop,n03467517,guitar.n.01
1562,s__2033,amplifier,music,2,otherprop,n02705944,amplifier.n.01
1563,s__2034,keyboard,music,2,otherprop,n03085013,computer_keyboard.n.01
1564,s__2035,microphone,music,2,otherprop,n03759954,microphone.n.01
1565,s__2036,accordion,music,2,otherprop,n02672831,accordion.n.01
1566,s__2037,theremin,music,2,otherprop,n04419642,theremin.n.01
1567,s__2038,double_bed,bed,2,bed,n03225988,double_bed.n.01
1568,s__2039,stand,stand,2,night_stand,n04301000,stand.n.04
1569,s__2040,kitchen_cabinet,kitchen_cabinet,2,cabinet,n02933112,cabinet.n.01
1570,s__2041,curtain,curtain,2,curtain,n03151077,curtain.n.01
1571,s__2042,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1572,s__2043,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1573,s__2044,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1574,s__2045,dressing_table,dressing_table,2,desk,n03238586,dressing_table.n.01
1575,s__2046,dining_table,table,2,table,n04379243,table.n.02
1576,s__2047,stand,stand,2,night_stand,n04301000,stand.n.04
1577,s__2048,double_bed,bed,2,bed,n03225988,double_bed.n.01
1578,s__2049,chair,chair,2,chair,n03001627,chair.n.01
1579,s__2050,hanger,hanger,2,cabinet,n03490884,hanger.n.02
1580,s__2051,stand,stand,2,night_stand,n04301000,stand.n.04
1581,s__2052,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1582,s__2053,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1583,s__2054,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1584,s__2055,double_bed,bed,2,bed,n03225988,double_bed.n.01
1585,s__2056,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
